id,pasajero_id,conductor_id,vehiculo_id,tarifa_id,estado,metodo_pago,distrito_origen,distrito_destino,direccion_origen,direccion_destino,distancia_km,duracion_min,monto_total,solicitado_en,iniciado_en,finalizado_en
21581,1122,118,118,1,finalizado,tarjeta,Pueblo Libre,Barranco,Acceso de Candelario Cerro 72 Piso 3 ,Ronda Luis Ángel León 94 Piso 5 ,16.47,53,42.44,2026-08-19 07:11:00,2026-08-19 07:13:00,2026-08-19 08:06:00
21582,14334,176,176,2,finalizado,efectivo,Lince,Jesús María,Callejón de Vinicio Almagro 14,Alameda de Patricio Andres 767 Puerta 5 ,24.71,75,65.33,2026-08-07 05:59:00,2026-08-07 06:02:00,2026-08-07 07:17:00
21583,13389,278,278,3,finalizado,efectivo,Miraflores,Lince,Calle de Rosalina Montenegro 5 Piso 3 ,Camino Oriana Carranza 557 Piso 3 ,3.22,11,19.23,2026-07-27 15:08:00,2026-07-27 15:10:00,2026-07-27 15:21:00
21584,8937,201,201,2,finalizado,tarjeta,Callao,Barranco,Glorieta Luisina Ruiz 54 Puerta 9 ,Ronda de Lorena Vall 33 Apt. 47 ,15.10,50,43.39,2026-03-18 15:43:00,2026-03-18 15:49:00,2026-03-18 16:39:00
21585,13410,393,393,2,finalizado,efectivo,San Isidro,La Molina,Pasaje Heraclio Rincón 90 Apt. 60 ,Camino Fito Robledo 85,18.11,47,46.80,2026-08-31 23:33:00,2026-08-31 23:35:00,2026-09-01 00:22:00
21586,6244,218,218,3,finalizado,billetera,Lince,Barranco,Via de Joan Otero 97,Pasadizo María Carmen Cerdá 44 Apt. 51 ,4.79,12,22.74,2026-08-06 21:01:00,2026-08-06 21:08:00,2026-08-06 21:20:00
21587,17807,584,584,3,finalizado,tarjeta,San Borja,La Molina,Alameda Tito Quintanilla 49,Avenida Hortensia Duran 606,22.15,72,83.59,2026-03-20 04:07:00,2026-03-20 04:08:00,2026-03-20 05:20:00
21588,16274,236,236,1,finalizado,tarjeta,Magdalena,Surco,Via de Candela Castrillo 1 Apt. 73 ,Plaza de Ámbar Valverde 77,13.57,42,29.43,2026-04-17 03:30:00,2026-04-17 03:37:00,2026-04-17 04:19:00
21589,18916,505,505,3,finalizado,efectivo,Jesús María,Surco,Rambla Lourdes Contreras 3 Piso 3 ,Vial Estela Arranz 85 Puerta 2 ,6.11,13,25.76,2026-07-13 06:13:00,2026-07-13 06:15:00,2026-07-13 06:28:00
21590,16211,444,444,4,finalizado,efectivo,Miraflores,La Molina,Avenida de Gil Carrión 91 Piso 9 ,Calle Lilia Molina 55,10.18,27,50.28,2026-05-24 03:08:00,2026-05-24 03:17:00,2026-05-24 03:44:00
21591,448,135,135,1,finalizado,tarjeta,Barranco,Callao,Ronda Cipriano Montenegro 29,Ronda Ignacio Aliaga 8,25.92,92,55.51,2026-07-09 15:06:00,2026-07-09 15:09:00,2026-07-09 16:41:00
21592,6606,350,350,2,finalizado,tarjeta,San Juan de Lurigancho,La Molina,Camino Tito Mur 71,Avenida de Ainara Castrillo 904 Puerta 6 ,21.32,54,53.69,2026-03-07 05:29:00,2026-03-07 05:34:00,2026-03-07 06:28:00
21593,1493,496,496,2,finalizado,billetera,Lince,Callao,Avenida Ale Naranjo 71 Puerta 0 ,Avenida Gaspar Rosales 29 Piso 3 ,4.35,11,15.33,2026-03-25 01:49:00,2026-03-25 01:55:00,2026-03-25 02:06:00
21594,5743,149,149,1,finalizado,billetera,San Juan de Lurigancho,Pueblo Libre,Ronda de Primitivo Llano 802 Puerta 1 ,Cañada de Hortensia Marcos 125,9.50,37,23.70,2026-04-14 05:44:00,2026-04-14 05:53:00,2026-04-14 06:30:00
21595,10844,178,178,2,finalizado,tarjeta,La Molina,San Juan de Lurigancho,C. de Marcelo Escudero 92 Puerta 3 ,Avenida Susanita Pedrosa 377,27.12,92,74.26,2026-05-01 22:43:00,2026-05-01 22:51:00,2026-05-02 00:23:00
21596,11351,126,126,2,finalizado,tarjeta,Jesús María,Callao,Glorieta Miguel Ángel Nuñez 16 Puerta 4 ,Paseo de Ruben Zorrilla 150 Puerta 4 ,15.26,55,45.23,2026-06-24 11:42:00,2026-06-24 11:48:00,2026-06-24 12:43:00
21597,6949,269,269,2,finalizado,efectivo,La Molina,San Juan de Lurigancho,Plaza de Encarnación Royo 15 Apt. 02 ,Pasadizo de Herminio Belmonte 696 Apt. 84 ,13.36,45,39.27,2026-07-08 10:45:00,2026-07-08 10:50:00,2026-07-08 11:35:00
21598,2489,71,71,4,finalizado,tarjeta,San Isidro,Pueblo Libre,Urbanización de Jose Manuel Cardona 690 Puerta 7 ,Paseo de Eleuterio Izquierdo 45,20.29,60,92.70,2026-04-24 06:05:00,2026-04-24 06:09:00,2026-04-24 07:09:00
21599,3361,284,284,2,finalizado,billetera,San Borja,Miraflores,Cañada Onofre Casanovas 98 Apt. 55 ,Callejón Bernardo Salazar 20,15.88,41,56.22,2026-06-18 07:24:00,2026-06-18 07:28:00,2026-06-18 08:09:00
21600,19575,174,174,1,finalizado,tarjeta,Miraflores,Pueblo Libre,Vial Ignacia Amat 23 Apt. 82 ,Calle Eufemia Palomo 75,13.87,50,31.76,2026-08-03 04:33:00,2026-08-03 04:36:00,2026-08-03 05:26:00
21601,8086,101,101,4,finalizado,tarjeta,Lince,San Isidro,Via Selena Font 364,Ronda Manolo Calleja 19,22.38,52,93.31,2026-08-14 11:32:00,2026-08-14 11:38:00,2026-08-14 12:30:00
21602,7244,148,148,2,finalizado,efectivo,Barranco,La Molina,Plaza Ruperto Burgos 84,C. Paulino Agustí 57 Piso 1 ,11.18,39,34.19,2026-07-09 21:40:00,2026-07-09 21:49:00,2026-07-09 22:28:00
21603,7539,588,588,1,finalizado,billetera,Miraflores,Surco,Rambla Valerio Villar 70,Callejón de Roberta Pascual 49,14.75,53,40.17,2026-03-28 18:53:00,2026-03-28 18:55:00,2026-03-28 19:48:00
21604,18141,227,227,3,finalizado,efectivo,Jesús María,Pueblo Libre,Urbanización de Amaro Bertrán 375 Apt. 53 ,Acceso de René Zabala 48 Apt. 69 ,2.16,5,14.46,2026-03-05 17:53:00,2026-03-05 17:58:00,2026-03-05 18:03:00
21605,9091,543,543,2,finalizado,efectivo,La Molina,San Borja,Cañada Nazaret Atienza 704 Apt. 59 ,Cañada Cayetano Almagro 8,26.66,96,101.08,2026-08-14 07:06:00,2026-08-14 07:11:00,2026-08-14 08:47:00
21606,9333,418,418,2,finalizado,efectivo,Jesús María,San Borja,Paseo Gervasio Velázquez 37,Via de Fernando Juan 72,27.04,70,90.60,2026-04-04 18:02:00,2026-04-04 18:10:00,2026-04-04 19:20:00
21607,19078,508,508,2,finalizado,billetera,Barranco,Surco,Calle Primitiva Cabanillas 5,Cañada de Edelmiro Cal 48,3.35,9,13.24,2026-05-26 12:49:00,2026-05-26 12:58:00,2026-05-26 13:07:00
21608,5884,56,56,2,finalizado,billetera,Jesús María,Magdalena,Plaza de Eladio Beltran 89 Piso 5 ,Plaza de Sonia Cervera 60,6.00,22,28.67,2026-08-13 20:43:00,2026-08-13 20:50:00,2026-08-13 21:12:00
21609,18631,499,499,2,finalizado,tarjeta,San Isidro,Miraflores,Paseo de Carlos Fábregas 57 Puerta 7 ,Calle Narcisa Sevillano 17,8.58,25,35.02,2026-07-19 18:06:00,2026-07-19 18:09:00,2026-07-19 18:34:00
21610,8696,329,329,2,finalizado,billetera,San Juan de Lurigancho,Barranco,Rambla de Lucila Galindo 30,Glorieta de Gracia Bermejo 213 Piso 2 ,15.77,55,45.97,2026-04-08 06:45:00,2026-04-08 06:53:00,2026-04-08 07:48:00
21611,8777,390,390,2,finalizado,billetera,San Juan de Lurigancho,Barranco,Avenida de Zaida Valenciano 405,Rambla Demetrio Gelabert 78,21.01,66,77.06,2026-07-30 07:35:00,2026-07-30 07:36:00,2026-07-30 08:42:00
21612,1283,354,354,3,finalizado,efectivo,La Molina,Magdalena,Pasaje Sebastian Folch 47,Plaza de Juan Antonio Paniagua 78,23.98,70,86.26,2026-06-23 10:04:00,2026-06-23 10:08:00,2026-06-23 11:18:00
21613,16666,34,34,3,finalizado,billetera,San Borja,San Isidro,Urbanización Cirino Diego 412,Calle de Ezequiel Diaz 19 Piso 7 ,1.38,4,12.49,2026-04-05 16:11:00,2026-04-05 16:12:00,2026-04-05 16:16:00
21614,18737,463,463,2,finalizado,tarjeta,Callao,San Juan de Lurigancho,Cuesta de Ramón Jordá 76,Pasaje de Ovidio Nieto 20,21.16,79,61.46,2026-06-23 12:59:00,2026-06-23 13:04:00,2026-06-23 14:23:00
21615,18363,467,467,1,finalizado,efectivo,Pueblo Libre,Callao,Cuesta Brunilda Pablo 41,Camino Noa Miró 6 Piso 0 ,14.82,55,34.05,2026-03-23 10:18:00,2026-03-23 10:22:00,2026-03-23 11:17:00
21616,11336,62,62,2,finalizado,efectivo,San Borja,Magdalena,Acceso Rafael Urrutia 74,Via Carlota Aguado 4 Piso 8 ,24.40,77,65.52,2026-03-05 17:30:00,2026-03-05 17:39:00,2026-03-05 18:56:00
21617,15985,399,399,2,finalizado,efectivo,Magdalena,Miraflores,Vial Oriana Tovar 63 Puerta 9 ,Paseo Calixta Adán 67 Apt. 41 ,21.77,62,56.91,2026-05-23 15:43:00,2026-05-23 15:49:00,2026-05-23 16:51:00
21618,1054,134,134,2,finalizado,tarjeta,San Isidro,Magdalena,Acceso de Eustaquio Fortuny 59 Puerta 5 ,Camino Eli Bastida 339 Apt. 53 ,5.46,15,24.59,2026-07-08 18:12:00,2026-07-08 18:13:00,2026-07-08 18:28:00
21619,11845,238,238,3,finalizado,efectivo,San Juan de Lurigancho,Magdalena,Via de Maite Benet 853,Pasadizo Esperanza Bellido 15,9.03,32,40.01,2026-08-13 06:27:00,2026-08-13 06:33:00,2026-08-13 07:05:00
21620,17279,542,542,2,finalizado,tarjeta,Miraflores,La Molina,Glorieta de Quique Figuerola 36,Plaza Reina Miguel 27 Apt. 36 ,8.78,34,29.11,2026-03-10 03:11:00,2026-03-10 03:17:00,2026-03-10 03:51:00
21621,13125,17,17,1,finalizado,tarjeta,Callao,San Isidro,Plaza de Cristian Sola 42 Piso 0 ,Ronda de Blas Andreu 18,7.24,24,17.96,2026-05-13 04:31:00,2026-05-13 04:32:00,2026-05-13 04:56:00
21622,14664,60,60,1,finalizado,tarjeta,Callao,Miraflores,Plaza Severo Vilaplana 71 Piso 4 ,Glorieta de Erasmo Barrio 43,20.23,74,53.70,2026-04-21 07:47:00,2026-04-21 07:50:00,2026-04-21 09:04:00
21623,4523,355,355,2,finalizado,billetera,La Molina,Surco,Paseo Damián Valls 59,Urbanización Charo Alsina 41,26.74,64,64.75,2026-04-11 17:48:00,2026-04-11 17:56:00,2026-04-11 19:00:00
21624,7427,55,55,3,finalizado,efectivo,San Juan de Lurigancho,Magdalena,Pasadizo de Abril Catalá 23 Apt. 66 ,Ronda de Lalo Sureda 42,26.64,103,106.30,2026-07-06 12:24:00,2026-07-06 12:29:00,2026-07-06 14:12:00
21625,6207,173,173,3,finalizado,tarjeta,Surco,Magdalena,Plaza Alicia Figueroa 27,Vial de Desiderio Mayol 7,21.31,80,128.33,2026-06-18 07:18:00,2026-06-18 07:25:00,2026-06-18 08:45:00
21626,19084,136,136,2,finalizado,tarjeta,San Isidro,Barranco,Urbanización Isabela Ponce 314 Piso 2 ,Pasadizo Augusto Barros 978 Puerta 8 ,9.13,32,28.98,2026-04-18 10:45:00,2026-04-18 10:54:00,2026-04-18 11:26:00
21627,18610,156,156,1,finalizado,tarjeta,Pueblo Libre,Lince,Acceso de Manola Uribe 69 Apt. 01 ,Ronda Maricela Benito 77,8.61,32,25.77,2026-08-18 06:53:00,2026-08-18 07:01:00,2026-08-18 07:33:00
21628,8950,436,436,1,finalizado,tarjeta,Surco,La Molina,Calle Isabela Manzano 385,Via de Jordán Estrada 472,1.80,4,8.38,2026-03-24 18:00:00,2026-03-24 18:08:00,2026-03-24 18:12:00
21629,14618,359,359,2,finalizado,efectivo,San Isidro,San Borja,Glorieta Benjamín Ribera 7,Urbanización Juan Francisco Navarro 655 Puerta 9 ,6.12,20,20.77,2026-08-18 22:51:00,2026-08-18 22:55:00,2026-08-18 23:15:00
21630,13387,250,250,1,finalizado,billetera,San Juan de Lurigancho,La Molina,Via Genoveva Arellano 429,Calle Maura Belmonte 19 Piso 3 ,13.09,39,28.15,2026-08-02 15:10:00,2026-08-02 15:17:00,2026-08-02 15:56:00
21631,5386,407,407,2,finalizado,billetera,Callao,Jesús María,Rambla de Olegario Fabra 75 Apt. 95 ,Calle de Silvia Ferrando 555,6.32,17,27.14,2026-06-27 09:48:00,2026-06-27 09:54:00,2026-06-27 10:11:00
21632,15230,70,70,1,finalizado,efectivo,Magdalena,Pueblo Libre,Via Cecilia Azorin 26 Puerta 3 ,Ronda Amor Beltran 175 Puerta 1 ,22.77,75,47.80,2026-04-05 02:10:00,2026-04-05 02:14:00,2026-04-05 03:29:00
21633,18041,335,335,2,finalizado,tarjeta,La Molina,Miraflores,Avenida de Elisabet Bolaños 975 Apt. 45 ,Acceso de Plácido Garzón 20,23.32,61,58.83,2026-05-14 02:21:00,2026-05-14 02:25:00,2026-05-14 03:26:00
21634,18538,424,424,1,finalizado,tarjeta,San Borja,Callao,Rambla Socorro Varela 8,C. de Nicanor Cabeza 770 Piso 9 ,18.43,44,35.27,2026-08-25 03:00:00,2026-08-25 03:04:00,2026-08-25 03:48:00
21635,12047,452,452,1,finalizado,efectivo,San Juan de Lurigancho,Pueblo Libre,Camino de Juliana Capdevila 67 Puerta 0 ,Callejón de Bonifacio Giménez 37,27.78,83,55.31,2026-03-11 06:04:00,2026-03-11 06:11:00,2026-03-11 07:34:00
21636,7888,206,206,4,finalizado,tarjeta,Miraflores,Lince,Rambla de Baltasar Diaz 2,Urbanización Moreno Cabrera 20,27.13,104,133.31,2026-06-27 15:54:00,2026-06-27 15:57:00,2026-06-27 17:41:00
21637,12679,470,470,1,finalizado,billetera,San Juan de Lurigancho,Barranco,Vial de Cruz Moliner 91,Acceso de Cándido Bayo 49,3.49,11,10.59,2026-07-28 12:48:00,2026-07-28 12:49:00,2026-07-28 13:00:00
21638,15917,241,241,1,finalizado,efectivo,Miraflores,Pueblo Libre,Rambla Regina Río 49 Piso 7 ,Pasadizo de Néstor Collado 51 Apt. 26 ,17.08,59,37.54,2026-08-18 13:06:00,2026-08-18 13:12:00,2026-08-18 14:11:00
21639,663,509,509,2,finalizado,tarjeta,Jesús María,San Juan de Lurigancho,Vial Edmundo Cortes 588,Rambla de Victor Manuel Neira 57,2.69,10,17.01,2026-03-30 07:21:00,2026-03-30 07:28:00,2026-03-30 07:38:00
21640,1872,40,40,2,finalizado,tarjeta,Magdalena,San Juan de Lurigancho,Vial Yago Cabrera 91,Pasadizo Nilo Gimeno 881 Piso 6 ,20.53,68,57.03,2026-03-30 15:06:00,2026-03-30 15:13:00,2026-03-30 16:21:00
21641,7703,94,94,3,finalizado,billetera,Pueblo Libre,Lince,Urbanización Danilo Cabrero 72,Cuesta Amanda Roda 84 Piso 1 ,14.02,49,57.39,2026-06-05 11:37:00,2026-06-05 11:42:00,2026-06-05 12:31:00
21642,3920,148,148,3,finalizado,billetera,Pueblo Libre,San Juan de Lurigancho,Cuesta Nadia Porta 6 Puerta 7 ,Camino Heriberto Sobrino 57,18.12,66,73.03,2026-04-27 23:39:00,2026-04-27 23:46:00,2026-04-28 00:52:00
21643,15117,72,72,2,finalizado,efectivo,San Borja,Pueblo Libre,Rambla Olivia Lledó 365,Urbanización Sara Busquets 87 Piso 0 ,5.01,11,21.98,2026-08-28 08:58:00,2026-08-28 09:01:00,2026-08-28 09:12:00
21644,13229,521,521,2,finalizado,efectivo,Callao,La Molina,Pasaje Anna Burgos 50 Apt. 26 ,Calle de Armando Márquez 17 Puerta 9 ,21.73,58,55.57,2026-06-22 17:02:00,2026-06-22 17:04:00,2026-06-22 18:02:00
21645,6136,597,597,4,finalizado,billetera,Jesús María,Pueblo Libre,Glorieta de Pío Serna 34,Glorieta de Édgar Valverde 83,16.98,43,75.40,2026-05-06 04:29:00,2026-05-06 04:31:00,2026-05-06 05:14:00
21646,1811,195,195,1,finalizado,tarjeta,Surco,San Juan de Lurigancho,Avenida de Ramona Ferrán 36,Plaza Irene Echeverría 88 Piso 7 ,18.50,48,43.62,2026-08-22 18:14:00,2026-08-22 18:22:00,2026-08-22 19:10:00
21647,14465,600,600,2,finalizado,billetera,Jesús María,Pueblo Libre,Pasadizo de Dorita Hernandez 67,Glorieta de Gastón Olmedo 955,13.56,36,49.52,2026-03-28 18:53:00,2026-03-28 19:02:00,2026-03-28 19:38:00
21648,16608,548,548,2,finalizado,efectivo,Surco,La Molina,Rambla de Carmen Ayuso 613,Glorieta Ruy Iniesta 979 Apt. 94 ,1.35,4,11.80,2026-08-13 07:57:00,2026-08-13 08:02:00,2026-08-13 08:06:00
21649,18018,381,381,1,finalizado,billetera,La Molina,San Juan de Lurigancho,Acceso Maribel Gálvez 88,Alameda Ruben Solera 118,23.66,93,53.28,2026-04-28 14:47:00,2026-04-28 14:56:00,2026-04-28 16:29:00
21650,12156,7,7,4,finalizado,efectivo,Callao,Pueblo Libre,C. de Visitación Badía 759,Glorieta Narciso Marcos 92 Apt. 90 ,25.10,92,121.84,2026-05-19 03:22:00,2026-05-19 03:25:00,2026-05-19 04:57:00
21651,12274,541,541,2,finalizado,efectivo,San Isidro,Surco,Glorieta de Manu Zaragoza 4,Calle Victoriano Gallo 84 Piso 1 ,19.26,56,51.35,2026-08-25 06:04:00,2026-08-25 06:10:00,2026-08-25 07:06:00
21652,13544,395,395,4,finalizado,billetera,San Isidro,Miraflores,Pasaje Lara Collado 56,Alameda de Pastor Olmo 40 Piso 2 ,3.44,12,41.37,2026-03-09 19:00:00,2026-03-09 19:03:00,2026-03-09 19:15:00
21653,10240,579,579,3,finalizado,efectivo,Callao,Jesús María,Paseo de Urbano Nebot 73 Apt. 13 ,Alameda de Celia Riera 54 Puerta 8 ,9.34,31,60.24,2026-06-26 20:32:00,2026-06-26 20:36:00,2026-06-26 21:07:00
21654,12055,281,281,1,finalizado,efectivo,Barranco,Surco,Alameda de Evangelina Campos 13,Cañada Yésica Soler 696 Apt. 37 ,14.97,37,29.72,2026-05-08 06:47:00,2026-05-08 06:55:00,2026-05-08 07:32:00
21655,16609,374,374,1,finalizado,billetera,Callao,Lince,Urbanización de Zaira Villalba 8 Piso 5 ,Cuesta de Guiomar Antúnez 20,5.24,19,17.42,2026-07-12 19:28:00,2026-07-12 19:36:00,2026-07-12 19:55:00
21656,22,516,516,1,finalizado,billetera,Barranco,Lince,Ronda de Ciro Pomares 31,Urbanización de Sarita Ruiz 73 Apt. 03 ,20.40,49,38.69,2026-06-14 21:02:00,2026-06-14 21:07:00,2026-06-14 21:56:00
21657,10898,86,86,2,finalizado,tarjeta,Barranco,San Isidro,Avenida de Celestino Baños 94,Via Catalina Melero 144 Apt. 62 ,14.34,44,40.37,2026-03-25 10:06:00,2026-03-25 10:11:00,2026-03-25 10:55:00
21658,8837,62,62,2,finalizado,billetera,San Borja,Miraflores,Cuesta de Horacio Río 94,Plaza Cristian Heras 52,10.95,34,43.55,2026-05-17 19:18:00,2026-05-17 19:27:00,2026-05-17 20:01:00
21659,6345,435,435,2,finalizado,billetera,La Molina,Jesús María,Calle Jesús Pombo 6,Cuesta de Valero Peinado 99 Apt. 59 ,17.36,69,71.22,2026-06-28 19:27:00,2026-06-28 19:29:00,2026-06-28 20:38:00
21660,9641,207,207,1,finalizado,billetera,Magdalena,San Juan de Lurigancho,Vial Eloy Poza 65,Vial Marita Roda 89 Puerta 0 ,23.19,62,54.01,2026-05-27 20:41:00,2026-05-27 20:43:00,2026-05-27 21:45:00
21661,319,528,528,3,finalizado,tarjeta,Miraflores,Jesús María,Rambla de Marcelo Quirós 299,Callejón Raquel Quevedo 1,10.43,25,39.59,2026-07-16 10:29:00,2026-07-16 10:37:00,2026-07-16 11:02:00
21662,7447,325,325,1,finalizado,efectivo,Surco,Jesús María,Pasadizo de Claudio Espada 78,Alameda Almudena Fábregas 95,6.28,23,19.99,2026-08-17 09:18:00,2026-08-17 09:22:00,2026-08-17 09:45:00
21663,4574,316,316,1,finalizado,billetera,San Isidro,Callao,Pasadizo de Rosa María Sedano 79,Cuesta de Marcelo Verdú 350,10.11,27,21.87,2026-07-01 12:41:00,2026-07-01 12:42:00,2026-07-01 13:09:00
21664,1656,495,495,2,finalizado,billetera,Jesús María,Miraflores,Cañada José Mari Rodriguez 761,Rambla de África Múgica 964,13.48,51,41.37,2026-04-29 09:58:00,2026-04-29 10:06:00,2026-04-29 10:57:00
21665,10867,508,508,1,finalizado,tarjeta,Pueblo Libre,Surco,Via de Dionisio Alemany 47 Puerta 9 ,Pasadizo de Leonel Salcedo 97,9.36,26,20.80,2026-08-16 03:37:00,2026-08-16 03:41:00,2026-08-16 04:07:00
21666,7322,75,75,2,finalizado,billetera,Callao,Lince,Urbanización Tamara Gonzalez 46 Puerta 7 ,Cuesta de Eleuterio Ricart 956,7.97,20,23.46,2026-07-25 23:18:00,2026-07-25 23:27:00,2026-07-25 23:47:00
21667,19607,308,308,2,finalizado,efectivo,Pueblo Libre,Miraflores,Cañada de Salomón Mariño 51,Vial de Josefa Pablo 53,1.98,6,10.29,2026-03-26 11:18:00,2026-03-26 11:23:00,2026-03-26 11:29:00
21668,13269,74,74,3,finalizado,billetera,La Molina,Miraflores,Camino de Joan Fuentes 4 Puerta 2 ,C. de Pancho Díaz 871 Apt. 47 ,17.10,47,62.50,2026-03-11 23:14:00,2026-03-11 23:17:00,2026-03-12 00:04:00
21669,9005,441,441,3,finalizado,billetera,Jesús María,San Juan de Lurigancho,Camino Eugenio Jordá 305 Piso 9 ,Paseo de Ximena Duque 641 Piso 7 ,26.00,87,97.85,2026-07-10 03:03:00,2026-07-10 03:05:00,2026-07-10 04:32:00
21670,15084,189,189,2,finalizado,billetera,La Molina,Pueblo Libre,Cuesta de Úrsula Casals 88 Puerta 9 ,Acceso de Miguel Ángel Serra 33,12.75,35,47.50,2026-03-28 20:20:00,2026-03-28 20:21:00,2026-03-28 20:56:00
21671,13898,133,133,1,finalizado,billetera,Barranco,San Isidro,Avenida Amor Fonseca 98,Pasaje Carlota Martorell 67 Puerta 9 ,20.89,76,45.98,2026-06-14 22:19:00,2026-06-14 22:22:00,2026-06-14 23:38:00
21672,15315,412,412,2,finalizado,efectivo,San Juan de Lurigancho,Surco,Pasaje Almudena Collado 27,Rambla Eloy Márquez 39,25.98,74,90.25,2026-04-17 08:40:00,2026-04-17 08:45:00,2026-04-17 09:59:00
21673,17550,469,469,3,finalizado,efectivo,Lince,Callao,Avenida de Ariadna Sanabria 619,C. de Julieta Martin 410 Piso 6 ,20.39,52,106.74,2026-07-25 20:30:00,2026-07-25 20:35:00,2026-07-25 21:27:00
21674,16022,462,462,2,finalizado,billetera,La Molina,Miraflores,Callejón de Sigfrido Crespi 75,Pasaje de Desiderio Izquierdo 31 Apt. 49 ,5.21,17,18.49,2026-08-22 06:13:00,2026-08-22 06:21:00,2026-08-22 06:38:00
21675,8813,114,114,2,finalizado,billetera,Callao,Barranco,Alameda de Concha Tejero 27 Apt. 49 ,Rambla de Reynaldo Daza 289,11.30,25,29.89,2026-06-01 14:10:00,2026-06-01 14:14:00,2026-06-01 14:39:00
21676,1511,581,581,1,finalizado,efectivo,Lince,Callao,Acceso Lisandro Borja 74 Apt. 01 ,Camino de Corona Olivares 92 Puerta 4 ,10.13,32,23.14,2026-07-25 05:28:00,2026-07-25 05:35:00,2026-07-25 06:07:00
21677,8608,39,39,2,finalizado,efectivo,Miraflores,La Molina,Rambla de Edelmira Zabaleta 23 Puerta 6 ,Glorieta Marisela Garcia 592,17.37,40,43.49,2026-06-13 22:06:00,2026-06-13 22:07:00,2026-06-13 22:47:00
21678,918,87,87,2,finalizado,efectivo,Callao,Magdalena,Alameda Chelo Manzano 784,Alameda de Sebastián Benito 802,18.32,47,47.10,2026-06-07 00:49:00,2026-06-07 00:54:00,2026-06-07 01:41:00
21679,16300,126,126,1,finalizado,billetera,San Isidro,Miraflores,Rambla Gregorio Grau 20 Puerta 6 ,Pasadizo de Rafaela Saldaña 3,7.16,23,17.63,2026-08-12 00:53:00,2026-08-12 00:58:00,2026-08-12 01:21:00
21680,8893,585,585,1,finalizado,billetera,Magdalena,Barranco,Acceso de Felipe Ferrando 883,Avenida de Ibán Castro 76 Apt. 67 ,7.56,25,18.57,2026-05-28 12:39:00,2026-05-28 12:42:00,2026-05-28 13:07:00
21681,11149,237,237,2,finalizado,billetera,Barranco,Callao,Callejón de Juan Francisco Lloret 859,Plaza Aníbal Gisbert 21,14.82,46,41.71,2026-03-26 02:41:00,2026-03-26 02:48:00,2026-03-26 03:34:00
21682,3384,483,483,2,finalizado,tarjeta,Callao,San Juan de Lurigancho,Cuesta de Mariana Velasco 91 Apt. 42 ,Urbanización Fermín Lloret 26 Puerta 3 ,25.49,61,61.98,2026-07-01 10:51:00,2026-07-01 10:57:00,2026-07-01 11:58:00
21683,355,142,142,2,finalizado,efectivo,Miraflores,Lince,Rambla Roberto Exposito 27,Rambla Amanda Ribera 355 Piso 1 ,5.18,19,19.09,2026-04-22 16:52:00,2026-04-22 16:57:00,2026-04-22 17:16:00
21684,12936,570,570,3,finalizado,tarjeta,Magdalena,Miraflores,Glorieta Ibán Peiró 4 Apt. 71 ,Paseo de Francisca Tapia 30,21.66,76,84.44,2026-08-13 23:47:00,2026-08-13 23:48:00,2026-08-14 01:04:00
21685,18401,178,178,2,finalizado,billetera,Lince,La Molina,Calle Wilfredo Carreras 79,Glorieta de Eugenio Valderrama 56 Apt. 49 ,21.02,66,77.08,2026-07-05 09:07:00,2026-07-05 09:11:00,2026-07-05 10:17:00
21686,12841,275,275,2,finalizado,tarjeta,Lince,Magdalena,C. de Haroldo Molins 7,Vial Sosimo Yuste 229 Puerta 9 ,18.73,60,51.86,2026-03-20 03:52:00,2026-03-20 04:01:00,2026-03-20 05:01:00
21687,7193,224,224,2,finalizado,efectivo,Jesús María,Surco,Calle Casandra Merino 13,Ronda Catalina Méndez 16 Puerta 7 ,15.85,40,41.28,2026-06-26 15:41:00,2026-06-26 15:47:00,2026-06-26 16:27:00
21688,5685,119,119,2,finalizado,efectivo,Miraflores,Magdalena,Cuesta Matías Coello 2 Apt. 55 ,Pasaje Fulgencio Alemany 8 Puerta 6 ,23.49,52,56.20,2026-03-22 17:27:00,2026-03-22 17:31:00,2026-03-22 18:23:00
21689,19733,93,93,1,finalizado,billetera,Magdalena,San Isidro,Calle de Lara Montserrat 73 Puerta 1 ,Via Luisina Domingo 645 Puerta 6 ,20.31,53,39.59,2026-06-06 13:49:00,2026-06-06 13:54:00,2026-06-06 14:47:00
21690,11627,226,226,2,finalizado,efectivo,San Isidro,Miraflores,Pasadizo de Gustavo Ferrando 879 Puerta 5 ,Plaza de Leyre Peñalver 81,2.62,9,12.18,2026-08-21 00:28:00,2026-08-21 00:33:00,2026-08-21 00:42:00
21691,11096,526,526,1,finalizado,efectivo,Pueblo Libre,Miraflores,Urbanización de Raimundo Blanes 35,Alameda de Andrés Felipe Herrera 655 Apt. 13 ,27.86,72,52.65,2026-03-23 02:38:00,2026-03-23 02:43:00,2026-03-23 03:55:00
